Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Borough,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,DOCK STATION 6,1540 Broadway,,New York,NY,10155,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.76111,-73.96817,10/29/2023,238629,2023-10-29 00:43:37 UTC,,,,12/22/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,DOCK STATION 7,1540 Broadway,,New York,NY,10155,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.761099,-73.968172,10/29/2023,238630,2023-10-29 00:43:37 UTC,,,,12/22/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,The Forge,44-28 Purves St,"Residents ONLY
Residents ONLY||",Long Island City,NY,11101,Queens,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.74679,-73.94111,10/28/2023,241192,2023-10-28 23:57:29 UTC,,,,8/17/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Parkash 4769 LLC - 4769 White Plains,4769 White Plains Road,,Bronx,NY,10470,Bronx,,888-998-2546,E,,Public,24 hours daily,,,,,,7,,,Blink Network,http://www.blinkcharging.com/,GPS,40.905461,-73.849791,10/29/2023,241222,2023-10-29 00:01:10 UTC,,,,8/5/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Popeyes,3401 Mickle Ave,,Bronx,NY,10469,Bronx,,888-356-8911,E,,Public,24 hours daily,,,,,,6,,,FLO,https://flo.ca/,GPS,40.876952,-73.845534,10/29/2023,250759,2023-10-29 01:10:40 UTC,,,,1/14/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,iPark NYC 75 Wall Street - Tesla Destination,75 Wall St,,New York,NY,10005,Manhattan,,855-472-7569  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.704776,-74.008276,10/6/2022,250845,2023-01-18 15:15:20 UTC,P,,,6/24/2015,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,GGMC 91 E 9th Street - Tesla Destination,91 East 9th Street,,New York,NY,10003,Manhattan,,212-995-1940  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.730723,-73.990854,10/6/2022,250852,2023-01-18 15:15:20 UTC,P,,,11/14/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Icon Parking 515 E 72nd Street - Tesla Destination,515 E 72nd St,,New York,NY,10021,Manhattan,,212-249-8196  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.766545,-73.95292,10/6/2022,250866,2023-01-18 15:15:20 UTC,P,,,11/2/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,MPG Parking,475 West 41st St,,New York,NY,10036,Manhattan,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.758967,-73.995189,10/29/2023,251159,2023-10-29 00:01:09 UTC,,,,7/27/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,CORP COMM 3 STATION 3 CC3,Teleport Dr/Corp Commons Bldg,,Staten Island,NY,10314,Staten,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.604086,-74.179358,10/29/2023,252135,2023-10-29 00:33:18 UTC,,,,1/26/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,CORP COMM 3 STATION 8 CC3,Teleport Dr/Corp Commons Bldg,,Staten Island,NY,10314,Staten,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.604324,-74.179675,10/29/2023,252136,2023-10-29 00:33:18 UTC,,,,1/26/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,CORP COMM 3 STATION 10 CC3,Teleport Dr/Corp Commons Bldg,,Staten Island,NY,10314,Staten,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.60429,-74.17979,10/29/2023,252137,2023-10-29 00:33:18 UTC,,,,1/26/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,CORP COMM 3 STATION 7 CC3,Teleport Dr/Corp Commons Bldg,,Staten Island,NY,10314,Staten,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.604252,-74.179682,10/29/2023,252138,2023-10-29 00:33:18 UTC,,,,1/26/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,CORP COMM 3 STATION 1 CC3,Teleport Dr/Corp Commons Bldg,,Staten Island,NY,10314,Staten,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.604213,-74.179561,10/29/2023,252139,2023-10-29 00:33:18 UTC,,,,1/26/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,CORP COMM 3 STATION 9 CC3,Teleport Dr/Corp Commons Bldg,,Staten Island,NY,10314,Staten,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.604082,-74.179499,10/29/2023,252140,2023-10-29 00:33:18 UTC,,,,1/26/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,CORP COMM 3 STATION 6 CC3,Teleport Dr/Corp Commons Bldg,,Staten Island,NY,10314,Staten,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.603961,-74.179472,10/29/2023,252141,2023-10-29 00:33:18 UTC,,,,1/26/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,CORP COMM 3 STATION 4 CC3,Teleport Dr/Corp Commons Bldg,,Staten Island,NY,10314,Staten,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.60401,-74.179524,10/29/2023,252142,2023-10-29 00:33:19 UTC,,,,1/26/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,CORP COMM 3 STATION 5 CC3,Teleport Dr/Corp Commons Bldg,,Staten Island,NY,10314,Staten,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.604322,-74.179683,10/29/2023,252143,2023-10-29 00:33:19 UTC,,,,1/26/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,CORP COMM 3 STATION 2 CC3,Teleport Dr/Corp Commons Bldg,,Staten Island,NY,10314,Staten,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.604154,-74.179546,10/29/2023,252144,2023-10-29 00:33:19 UTC,,,,1/26/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,182 E 73rd St,182 E 73rd St,,New York,NY,10021,Manhattan,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.77049,-73.96077,2/13/2023,252709,2023-02-14 15:54:11 UTC,P,,,12/6/2022,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE
ELEC,MB MANHATTAN MB MANHATTANDC1,770 11th Ave,,New York,NY,10019,Manhattan,,888-758-4389,E,,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 5:00pm; Sat 9:00am - 4:00pm,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.768066,-73.992778,10/29/2023,252738,2023-10-29 00:36:16 UTC,,,,1/31/2023,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,MB MANHATTAN MB MANHATTANDC2,770 11th Ave,,New York,NY,10019,Manhattan,,888-758-4389,E,,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 5:00pm; Sat 9:00am - 4:00pm,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.768058,-73.992735,10/29/2023,252739,2023-10-29 00:36:17 UTC,,,,1/31/2023,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,IKEA USA BROOKLYN 1,1 Beard St,,Red Hook,NY,11231,Brooklyn,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.671397,-74.011643,10/29/2023,252884,2023-10-29 00:42:54 UTC,,,,2/1/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,IKEA USA BROOKLYN 2,1 Beard St,,Red Hook,NY,11231,Brooklyn,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.671379,-74.011649,10/29/2023,252885,2023-10-29 00:42:54 UTC,,,,2/1/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,IKEA USA BROOKLYN 3,1 Beard St,,Red Hook,NY,11231,Brooklyn,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.671393,-74.011584,10/29/2023,252886,2023-10-29 00:42:54 UTC,,,,2/1/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,IKEA USA BROOKLYN 4,1 Beard St,,Red Hook,NY,11231,Brooklyn,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.671404,-74.011655,10/29/2023,252887,2023-10-29 00:42:55 UTC,,,,2/1/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Empire Outlets Garage,35B Richmond Terrace,,Staten Island,NY,10301,Staten,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,5,,,Volta,https://voltacharging.com/,GPS,40.644065,-74.075153,10/29/2023,253562,2023-10-29 01:06:02 UTC,,,,2/8/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,20RTAC GARAGE BOTTOM,211 North End Ave,,New York,NY,10282,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.716131,-74.015548,10/29/2023,254304,2023-10-29 00:47:10 UTC,,,,2/21/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,20RTAC GARAGE TOP,211 North End Ave,,New York,NY,10282,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.716132,-74.015557,10/29/2023,254305,2023-10-29 00:47:10 UTC,,,,2/21/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,iPark - Paradise Garage,62-60 99th Street,,Rego Park,NY,11374,Queens,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.733347,-73.858012,10/28/2023,255093,2023-10-28 23:57:27 UTC,,,,12/14/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Icon Parking - Hudson,375 Hudson Street,,New York,NY,10014,Manhattan,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.728704,-74.00765,10/29/2023,255122,2023-10-29 00:01:37 UTC,,,,12/14/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Sylvan Parking - Pinnacle Garage,112-01 Queens Boulevard,,Forest Hills,NY,11375,Queens,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.718455,-73.83651,10/28/2023,255150,2023-10-29 00:00:24 UTC,,,,2/10/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Park-it Area Garage - Tesla Destination,275 Delancey St,,New York,NY,10002,Manhattan,,212-228-9200,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.71564491,-73.9808097,4/6/2023,256058,2023-04-06 17:17:01 UTC,P,,,3/9/2023,,,,,J1772 TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE
ELEC,EVPassport - 200 E 24th St Garage,200 E 24th St,,New York,NY,10010,Manhattan,,888-702-2124,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,40.73925289,-73.98232876,4/6/2023,256128,2023-04-06 17:17:01 UTC,P,,,3/9/2023,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE
ELEC,Kings Bay,2520 Batchelder St,,Brooklyn,NY,11235,Brooklyn,,888-998-2546,E,,Public,24 hours daily,,,,,,24,,,Blink Network,http://www.blinkcharging.com/,GPS,40.59164,-73.93749,10/29/2023,257458,2023-10-29 00:02:44 UTC,,,,1/9/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,550 Prospect Place,550 Prospect Place,,Brooklyn,NY,11238,Brooklyn,,888-998-2546,E,,Public,24 hours daily,,,,,,7,,,Blink Network,http://www.blinkcharging.com/,GPS,40.675159,-73.958501,10/29/2023,257489,2023-10-29 00:02:06 UTC,,,,8/1/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,26-19 2nd Street,26-19 2nd Street,,Astoria,NY,11102,Queens,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.7732937,-73.934466,10/28/2023,257491,2023-10-28 23:58:01 UTC,,,,12/19/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,444 Clinton,445 Vanderbilt Ave,,Brooklyn,NY,11238,Brooklyn,,888-998-2546,E,,Public,24 hours daily,,,,,,11,,,Blink Network,http://www.blinkcharging.com/,GPS,40.684979,-73.967922,10/28/2023,257492,2023-10-28 23:57:32 UTC,,,,3/30/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Icon Parking - Claridge 87 Parking,200-206 E 88th Street,,New York,NY,10128,Manhattan,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.7796871,-73.952595,10/28/2023,257516,2023-10-29 00:00:24 UTC,,,,7/24/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Highrise Parking,210 W 71st Street,,New York,NY,10023,Manhattan,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.777905,-73.982299,10/29/2023,257528,2023-10-29 00:02:11 UTC,,,,10/17/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,The Westport,500 W 56th St,,New York,NY,10019,Manhattan,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.768211,-73.989479,10/28/2023,257757,2023-10-28 23:57:56 UTC,,,,8/3/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Superior Realty Group,9602 4th Avenue,,Brooklyn,NY,11209,Brooklyn,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,40.61517985,-74.03198462,10/28/2023,257758,2023-10-28 23:59:09 UTC,,,,8/1/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,The Caledonia,450 W 17th Street,,New York,NY,10011,Manhattan,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.743832,-74.006578,10/29/2023,259812,2023-10-29 00:03:49 UTC,,,,7/19/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Gramercy Plaza  - Parking Garage,130 East 18th St,,New York,NY,10003,Manhattan,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.7362174,-73.98666508,10/29/2023,259868,2023-10-29 00:01:42 UTC,,,,8/4/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Central Parking - Tower 31,9 W 31st Street,,New York,NY,10001,Manhattan,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.74709,-73.98667,10/29/2023,260005,2023-10-29 00:00:30 UTC,,,,4/27/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Icon Parking - 111 Eighth Avenue,111 Eighth Avenue,,New York,NY,10011,Manhattan,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.741421,-74.003186,10/29/2023,260074,2023-10-29 00:01:02 UTC,,,,4/28/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,75 Park Place,75 Park Place,,New York,NY,10007,Manhattan,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.714463,-74.01098,10/29/2023,260078,2023-10-29 00:02:18 UTC,,,,4/28/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,ISLAND SUBARU SUBARU SERV 1,111 Quintard St,,Staten Island,NY,10305,Staten,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.594646,-74.082769,10/29/2023,260183,2023-10-29 00:49:53 UTC,,,,5/2/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,20RTAC STATION EE52,211 North End Ave,,New York,NY,10282,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.716133,-74.01556,10/29/2023,261000,2023-10-29 00:46:51 UTC,,,,5/18/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,DOCK EV 8,90 Park Ave,,New York,NY,10016,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.750676,-73.979298,10/29/2023,261255,2023-10-29 00:40:26 UTC,,,,5/24/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,DOCK EV 9,90 Park Ave,,New York,NY,10016,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.750666,-73.979263,10/29/2023,261256,2023-10-29 00:40:26 UTC,,,,5/24/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,KOEPPEL HYUNDAI CPE250 1,34-54 44th St,,Long Island,NY,11101,Queens,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.748395,-73.945863,10/29/2023,261698,2023-10-29 00:50:27 UTC,,,,6/1/2023,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,KOEPPEL HYUNDAI CPE250 2,34-54 44th St,,Queens,NY,11101,Queens,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.754524,-73.919079,10/29/2023,261699,2023-10-29 00:50:27 UTC,,,,6/1/2023,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Borough Hall Parking Garage,80-25 126th St,,Queens,NY,11415,Queens,,866-816-7584,E,,Public,,,,,,,31,3,,EV Connect,http://evconnect.com/,GPS,40.714376,-73.826095,10/29/2023,261745,2023-10-29 01:04:08 UTC,,,,6/1/2023,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,123 Leonard St,123 Leonard S,,New York,NY,10013,Manhattan,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,40.7160793,-74.0021648,10/29/2023,298593,2023-10-29 01:10:41 UTC,,,,6/28/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,OAC 550 OWNER STATION 1,550 Madison Ave,,New York,NY,10022,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.761272,-73.97342,10/29/2023,298706,2023-10-29 00:48:10 UTC,,,,6/29/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,OAC 550 OWNER STATION 14 & 15,Madison Ave,,New York,NY,10022,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.761673,-73.97319,10/29/2023,298749,2023-10-29 00:48:30 UTC,,,,6/29/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,OAC 550 OWNER STATION 15 & 16,Madison Ave,,New York,NY,10022,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.761646,-73.97306,10/29/2023,298758,2023-10-29 00:48:31 UTC,,,,6/29/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,OAC 550 OWNER STATION 9,550 Madison Ave,,New York,NY,10022,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.761307,-73.97345,10/29/2023,302220,2023-10-29 00:47:39 UTC,,,,7/8/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,OAC 550 OWNER STATION 12 & 13,550 Madison Ave,,New York,NY,10022,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.76126,-73.9734,10/29/2023,302458,2023-10-29 00:47:39 UTC,,,,7/14/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,OAC 550 OWNER STATION 3 & 2,550 Madison Ave,,New York,NY,10022,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.761246,-73.9734,10/29/2023,302459,2023-10-29 00:48:10 UTC,,,,7/14/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,OAC 550 OWNER STATION 8,554 Madison Ave,,New York,NY,10022,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.761417,-73.973404,10/29/2023,302460,2023-10-29 00:48:10 UTC,,,,7/14/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
